ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_1.5999999999999999_1.0_0,COM,0.30885,1.000414,0.891,4.262,3.308,61331.407351,60796.001439
A_OB_1.5999999999999999_1.0_1,COM,0.968114,1.003603,1.046,3.453,3.656,64264.4555,60796.001439
A_OB_1.5999999999999999_1.0_2,COM,0.704087,1.002867,2.537,2.048,5.071,63299.315705,60796.001439
A_OB_1.5999999999999999_1.0_3,COM,0.881574,1.002001,1.65,5.244,1.457,62698.968276,60796.001439
A_OB_1.5999999999999999_1.0_4,COM,0.39588,1.00172,1.254,0.377,5.986,64223.087472,60796.001439
A_OB_1.5999999999999999_1.0_5,COM,0.568339,1.003508,1.823,3.317,3.317,61187.477212,60796.001439
A_OB_1.5999999999999999_1.0_6,COM,0.768955,1.011156,1.023,0.111,3.131,62831.992511,60796.001439
A_OB_1.5999999999999999_1.0_7,COM,0.816479,1.010449,1.769,2.648,1.016,64376.936849,60796.001439
A_OB_1.5999999999999999_1.0_8,COM,1.315963,1.024201,1.301,1.55,6.092,62306.622978,60796.001439
A_OB_1.5999999999999999_1.0_9,COM,0.93777,1.011155,0.646,0.951,1.342,63589.439817,60796.001439
A_OB_1.5999999999999999_1.0_10,COM,0.353341,1.005438,1.104,1.786,3.754,63924.768373,60796.001439
A_OB_1.5999999999999999_1.0_11,COM,0.999137,1.01393,2.537,2.373,1.495,61659.420923,60796.001439
A_OB_1.5999999999999999_1.0_12,COM,1.317622,1.031679,1.015,4.523,5.93,61324.706203,60796.001439
A_OB_1.5999999999999999_1.0_13,COM,1.150619,1.030819,0.531,3.2,3.792,62425.498996,60796.001439
A_OB_1.5999999999999999_1.0_14,COM,1.416783,1.031204,1.889,3.464,2.437,62278.036336,60796.001439
A_OB_1.5999999999999999_1.0_15,COM,0.087471,1.002504,2.061,2.168,0.658,60754.948693,60796.001439
A_OB_1.5999999999999999_1.0_16,COM,0.250843,1.005329,1.479,4.605,4.482,63122.69262,60796.001439
A_OB_1.5999999999999999_1.0_17,COM,1.156249,1.033029,0.528,5.768,1.479,63286.442026,60796.001439
A_OB_1.5999999999999999_1.0_18,COM,1.566543,1.063932,0.552,2.67,3.474,62307.185143,60796.001439
A_OB_1.5999999999999999_1.0_19,COM,0.57553,1.023986,1.536,2.781,2.188,62701.977729,60796.001439
A_OB_1.5999999999999999_1.0_20,COM,1.525681,1.052193,0.747,1.169,1.097,62780.490859,60796.001439
A_OB_1.5999999999999999_1.0_21,COM,0.862853,1.034556,0.952,2.132,0.343,64562.792093,60796.001439
A_OB_1.5999999999999999_1.0_22,COM,1.051115,1.039671,0.507,5.695,5.782,63516.217021,60796.001439
A_OB_1.5999999999999999_1.0_23,COM,1.266421,1.040606,0.865,1.261,1.177,61994.040603,60796.001439
A_OB_1.5999999999999999_1.0_24,COM,0.55436,1.024224,0.799,0.248,1.17,61976.691727,60796.001439
A_OB_1.5999999999999999_1.0_25,COM,0.615393,1.031958,0.354,1.138,2.381,62196.309753,60796.001439
A_OB_1.5999999999999999_1.0_26,COM,0.626085,1.034951,1.074,4.199,5.88,63707.41778,60796.001439
