ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,23.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,25.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,22.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,24.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,23.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,24.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,13.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,15.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,23.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,5.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,24.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,5.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,18.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,24.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,21.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,20.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,19.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,23.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,22.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,21.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,14.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,21.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,23.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,16.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,19.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,22.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,12.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,23.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,24.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,24.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,24.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,6.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_42,22.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_43,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_44,24.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_45,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_46,16.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_47,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_48,23.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_49,23.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_50,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_51,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_52,17.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_53,22.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_54,23.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_55,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_56,21.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_57,23.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_58,7.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_59,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_60,13.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_61,24.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_62,19.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_63,24.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_64,23.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_65,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_66,24.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_67,16.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_68,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_69,19.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_70,21.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_71,14.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_72,18.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_73,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_74,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_75,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_76,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_77,24.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_78,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_79,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_80,22.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_81,15.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_82,24.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_83,24.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_84,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_85,19.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_86,25.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_87,24.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_88,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_89,21.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_90,20.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_91,19.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_92,16.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_93,12.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_94,24.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_95,19.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_96,19.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_97,15.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_98,24.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_99,7.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_100,23.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_101,16.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_102,20.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_103,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_104,19.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_105,16.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_106,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_107,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_108,20.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_109,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_110,6.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_111,19.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_112,24.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_113,20.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_114,12.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_115,14.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_116,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_117,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_118,23.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_119,23.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_120,20.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_121,19.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_122,17.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_123,23.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_124,23.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_125,19.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_126,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
