ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,16.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,21.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,22.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,23.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,12.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,19.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,23.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,21.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,18.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,14.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,9.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,14.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,20.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,22.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,22.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,16.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,22.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,16.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,23.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,18.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,6.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,15.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,14.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,14.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,19.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,19.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,24.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,22.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_42,22.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_43,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_44,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_45,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_46,23.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_47,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_48,16.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_49,23.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_50,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_51,19.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_52,24.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_53,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_54,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_55,19.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_56,19.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_57,23.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_58,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_59,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
