ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.2_1.0_0,COM,1.356401,1.020228,2.147,0.736,4.895,61724.14869587724,60980.00158187724
A_M_1.2_1.0_1,COM,1.41779,1.022216,1.549,3.101,2.762,61868.12648487724,60980.00158187724
A_M_1.2_1.0_2,COM,0.53845,1.039343,1.427,3.358,2.964,61467.59342587724,60980.00158187724
A_M_1.2_1.0_3,COM,31.206676,3.785838,2.19,3.642,4.523,56005.56157887724,60980.00158187724
A_M_1.2_1.0_4,COM,1.447194,1.124594,0.795,1.709,0.093,61100.38818787724,60980.00158187724
A_M_1.2_1.0_5,COM,0.444977,1.055677,2.316,5.706,4.18,63521.19122887724,60980.00158187724
A_M_1.2_1.0_6,COM,0.398599,1.053201,0.343,5.938,3.325,62488.09163887724,60980.00158187724
A_M_1.2_1.0_7,COM,0.634471,1.07331,1.828,2.539,3.362,61442.013289877235,60980.00158187724
A_M_1.2_1.0_8,COM,0.157563,1.022324,0.457,6.143,1.138,61638.78827787724,60980.00158187724
A_M_1.2_1.0_9,COM,5.614998,2.037358,1.936,0.619,5.854,63566.64800887724,60980.00158187724
A_M_1.2_1.0_10,COM,0.40742,1.096501,0.93,1.714,0.649,61436.00365187724,60980.00158187724
A_M_1.2_1.0_11,COM,1.431384,1.364781,2.143,2.892,4.078,61976.35535287724,60980.00158187724
A_M_1.2_1.0_12,COM,0.298617,1.06872,1.314,0.966,0.474,62759.92496587724,60980.00158187724
A_M_1.2_1.0_13,COM,1.315302,1.318569,0.756,5.584,2.383,63973.34723287724,60980.00158187724
A_M_1.2_1.0_14,COM,1.577164,1.372655,1.343,6.066,5.524,62633.90054787724,60980.00158187724
A_M_1.2_1.0_15,COM,1.260195,1.357373,2.044,1.953,1.763,62361.860539877234,60980.00158187724
A_M_1.2_1.0_16,COM,0.972674,1.281042,1.302,2.881,2.349,61347.58442287724,60980.00158187724
A_M_1.2_1.0_17,COM,1.217396,1.323595,0.715,0.687,2.589,61385.57253787724,60980.00158187724
A_M_1.2_1.0_18,COM,0.765156,1.22993,2.072,2.295,5.083,64606.80031487724,60980.00158187724
A_M_1.2_1.0_19,COM,1.512636,1.485196,2.155,0.673,6.073,61842.42432187724,60980.00158187724
A_M_1.2_1.0_20,COM,1.458422,1.521705,0.66,3.303,3.268,63995.627198877235,60980.00158187724
A_M_1.2_1.0_21,COM,5.139564,2.973504,2.349,4.282,1.062,63228.94837087724,60980.00158187724
A_M_1.2_1.0_22,COM,8.983627,4.509819,2.301,4.156,4.984,63493.91787487724,60980.00158187724
A_M_1.2_1.0_23,COM,0.713023,1.262847,2.709,4.123,5.22,62378.75282887724,60980.00158187724
A_M_1.2_1.0_24,COM,6.718916,4.008271,0.43,0.562,1.31,62232.44968187724,60980.00158187724
A_M_1.2_1.0_25,COM,2.477216,2.044685,2.472,3.687,3.354,64894.86667387724,60980.00158187724
A_M_1.2_1.0_26,COM,3.740522,2.782541,1.523,4.904,2.4,63399.36392287724,60980.00158187724
A_M_1.2_1.0_27,COM,16.907786,9.429171,1.903,0.163,5.71,67673.75853987724,60980.00158187724
A_M_1.2_1.0_28,COM,5.246838,3.803856,1.829,1.35,3.088,60839.519266877236,60980.00158187724
A_M_1.2_1.0_29,COM,1.223771,1.61532,0.259,4.467,5.899,61356.285020877236,60980.00158187724
A_M_1.2_1.0_30,COM,0.890536,1.452714,0.889,6.211,1.451,63141.890738877235,60980.00158187724
A_M_1.2_1.0_31,COM,1.055087,1.560491,2.066,1.838,0.171,61390.20563487724,60980.00158187724
A_M_1.2_1.0_32,COM,0.845522,1.446436,2.498,5.007,3.468,61511.922008877234,60980.00158187724
A_M_1.2_1.0_33,COM,2.494502,2.334549,1.022,0.183,4.515,61067.004154877235,60980.00158187724
A_M_1.2_1.0_34,COM,1.801171,2.001108,0.64,5.393,6.169,61890.055739877236,60980.00158187724
A_M_1.2_1.0_35,COM,0.679025,1.390943,2.359,0.679,4.54,61188.25010487724,60980.00158187724
A_M_1.2_1.0_36,COM,0.842483,1.561705,1.484,0.786,2.332,63653.653008877234,60980.00158187724
A_M_1.2_1.0_37,COM,0.90255,1.682659,1.485,0.27,3.817,64636.55782887724,60980.00158187724
A_M_1.2_1.0_38,COM,0.797925,1.614344,2.061,4.949,4.822,62476.06134087724,60980.00158187724
A_M_1.2_1.0_39,COM,1.422348,2.092025,1.458,1.741,4.875,63907.39202387724,60980.00158187724
A_M_1.2_1.0_40,COM,0.193209,1.153752,0.744,5.612,1.163,62823.24335687724,60980.00158187724
A_M_1.2_1.0_41,COM,5.170823,5.203113,1.276,2.696,4.219,61779.51224587724,60980.00158187724
A_M_1.2_1.0_42,COM,0.429192,1.329581,2.093,3.522,2.287,62332.800040877235,60980.00158187724
A_M_1.2_1.0_43,COM,3.606579,4.035833,1.181,4.267,2.904,64009.85620687724,60980.00158187724
A_M_1.2_1.0_44,COM,1.47607,2.236917,1.557,3.472,3.192,63145.43839487724,60980.00158187724
A_M_1.2_1.0_45,COM,0.971871,1.82623,1.019,2.066,3.222,63783.97998887724,60980.00158187724
A_M_1.2_1.0_46,COM,0.500925,1.425386,1.109,5.243,3.949,62902.446427877236,60980.00158187724
A_M_1.2_1.0_47,COM,57.626002,50.109044,1.399,5.228,3.201,63670.427192877236,60980.00158187724
A_M_1.2_1.0_48,COM,0.509545,1.460663,0.813,0.013,0.806,61960.55490387724,60980.00158187724
A_M_1.2_1.0_49,COM,1.509662,2.404522,0.729,1.729,4.809,63559.750864877235,60980.00158187724
A_M_1.2_1.0_50,COM,19.201521,20.457428,1.365,5.611,2.568,64106.58390687724,60980.00158187724
A_M_1.2_1.0_51,COM,1.091774,2.040985,1.76,6.194,4.015,63078.436474877235,60980.00158187724
A_M_1.2_1.0_52,COM,0.314343,1.305916,1.769,5.932,0.202,62401.67767687724,60980.00158187724
A_M_1.2_1.0_53,COM,0.051445,1.049867,0.715,5.917,1.367,64381.897510877236,60980.00158187724
A_M_1.2_1.0_54,COM,1.164506,2.238725,1.354,3.167,0.413,61543.34195887724,60980.00158187724
A_M_1.2_1.0_55,COM,1.146718,2.19694,2.11,6.033,3.12,62603.772464877235,60980.00158187724
A_M_1.2_1.0_56,COM,1.483629,2.579175,0.647,5.92,5.519,62395.79497887724,60980.00158187724
A_M_1.2_1.0_57,COM,19.688021,23.446582,1.923,3.829,3.178,61702.345218877235,60980.00158187724
A_M_1.2_1.0_58,COM,0.67793,1.767345,0.229,4.746,5.834,63962.33966587724,60980.00158187724
A_M_1.2_1.0_59,COM,1.161594,2.30541,1.911,4.199,4.333,62586.91659987724,60980.00158187724
A_M_1.2_1.0_60,COM,1.54998,2.733082,1.836,3.596,1.43,63019.86971187724,60980.00158187724
A_M_1.2_1.0_61,COM,5.45983,7.355531,1.411,4.647,1.747,64073.50206387724,60980.00158187724
A_M_1.2_1.0_62,COM,1.483326,2.798393,1.93,4.93,0.749,61015.13183387724,60980.00158187724
A_M_1.2_1.0_63,COM,1.888652,3.296778,2.16,6.25,1.918,62312.02817587724,60980.00158187724
A_M_1.2_1.0_64,COM,2.007338,3.544322,2.254,0.756,3.371,61914.875179877235,60980.00158187724
A_M_1.2_1.0_65,COM,2.829514,4.679509,0.822,4.661,5.51,61767.868728877234,60980.00158187724
A_M_1.2_1.0_66,COM,1.222504,2.629812,2.086,1.428,4.504,60975.73823787724,60980.00158187724
