ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_2.8_1.0_0,24.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_1,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_2,23.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_3,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_4,25.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_5,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_6,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_7,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_8,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_9,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_10,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_11,24.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_12,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_13,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_14,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_15,24.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_16,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_17,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_18,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_19,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_20,24.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_21,25.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_22,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_23,21.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
