ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.8_1.0_0,COM,0.824031,1.000391,1.608,1.2,2.84,61769.122904,60796.001439
A_OB_2.8_1.0_1,COM,1.02014,1.001136,1.526,4.946,4.145,62141.957936,60796.001439
A_OB_2.8_1.0_2,COM,1.098388,1.001435,1.851,5.266,0.254,61432.134081,60796.001439
A_OB_2.8_1.0_3,COM,1.723057,1.000392,1.92,4.994,6.025,64262.181099,60796.001439
A_OB_2.8_1.0_4,COM,0.863631,1.000185,2.372,2.224,1.234,60775.048977,60796.001439
A_OB_2.8_1.0_5,COM,0.48591,1.000312,2.403,2.562,1.861,62560.806738,60796.001439
A_OB_2.8_1.0_6,COM,0.21078,1.000217,1.942,1.895,4.618,63641.774496,60796.001439
A_OB_2.8_1.0_7,COM,1.208133,1.000368,1.365,4.768,0.675,64246.378389,60796.001439
A_OB_2.8_1.0_8,COM,0.732219,1.000346,1.946,0.067,5.041,64513.223922,60796.001439
A_OB_2.8_1.0_9,COM,1.451316,1.000316,1.151,0.57,5.539,61076.060567,60796.001439
A_OB_2.8_1.0_10,COM,1.261426,1.000188,1.749,3.147,5.87,64305.279366,60796.001439
A_OB_2.8_1.0_11,COM,0.505836,1.002359,2.114,0.421,5.304,62400.402875,60796.001439
A_OB_2.8_1.0_12,COM,1.481524,1.003388,2.284,2.413,5.854,63132.153086,60796.001439
A_OB_2.8_1.0_13,COM,1.24825,1.003094,1.076,0.437,1.691,60757.565826,60796.001439
A_OB_2.8_1.0_14,COM,0.979789,1.001683,2.31,4.611,2.182,62503.321337,60796.001439
A_OB_2.8_1.0_15,COM,0.808536,1.00309,2.061,3.44,2.059,61921.914045,60796.001439
A_OB_2.8_1.0_16,COM,0.045957,1.000168,2.092,5.035,0.709,64258.821035,60796.001439
A_OB_2.8_1.0_17,COM,0.921431,1.004128,2.727,2.886,2.049,61269.539991,60796.001439
A_OB_2.8_1.0_18,COM,0.5068,1.00091,1.932,2.978,4.53,61842.690762,60796.001439
A_OB_2.8_1.0_19,COM,0.93089,1.00141,1.592,3.466,4.944,60779.903192,60796.001439
A_OB_2.8_1.0_20,COM,1.24825,1.003094,1.076,0.437,1.691,60757.565826,60796.001439
A_OB_2.8_1.0_21,COM,1.224235,1.002213,2.064,5.017,5.541,60946.283431,60796.001439
A_OB_2.8_1.0_22,COM,0.402888,1.000867,1.401,0.049,4.576,63306.001958,60796.001439
A_OB_2.8_1.0_23,COM,1.735046,1.002802,0.979,0.29,1.485,62612.762867,60796.001439
A_OB_2.8_1.0_24,COM,1.265685,1.004998,0.601,1.453,6.28,63650.580761,60796.001439
A_OB_2.8_1.0_25,COM,1.34606,1.00186,2.562,0.161,2.947,62276.815021,60796.001439
A_OB_2.8_1.0_26,COM,1.077077,1.00333,2.749,5.053,1.353,64153.377015,60796.001439
A_OB_2.8_1.0_27,COM,1.338607,1.004711,2.687,4.238,1.398,64093.511196,60796.001439
A_OB_2.8_1.0_28,COM,0.541451,1.001024,1.312,4.151,2.412,63602.591611,60796.001439
A_OB_2.8_1.0_29,COM,0.7879,1.001276,1.777,3.943,0.188,63678.000205,60796.001439
A_OB_2.8_1.0_30,COM,0.694492,1.001298,1.712,2.978,0.935,60878.782629,60796.001439
A_OB_2.8_1.0_31,COM,0.882109,1.00364,0.974,2.481,5.824,62219.926175,60796.001439
A_OB_2.8_1.0_32,COM,1.788472,1.002741,1.785,6.108,4.141,63846.754643,60796.001439
A_OB_2.8_1.0_33,COM,0.955046,1.002242,1.582,2.427,1.975,63012.225244,60796.001439
A_OB_2.8_1.0_34,COM,2.02166,1.007281,2.001,3.177,4.688,62321.096689,60796.001439
A_OB_2.8_1.0_35,COM,0.089969,1.000127,0.816,0.739,4.57,60796.222439,60796.001439
A_OB_2.8_1.0_36,COM,0.220771,1.000437,1.902,1.817,4.267,64385.403341,60796.001439
A_OB_2.8_1.0_37,COM,0.220771,1.000437,1.902,1.817,4.267,64385.403341,60796.001439
A_OB_2.8_1.0_38,COM,1.124467,1.003353,1.564,3.611,2.694,60917.217749,60796.001439
A_OB_2.8_1.0_39,COM,0.947506,1.0019,1.303,6.004,1.54,61273.659815,60796.001439
A_OB_2.8_1.0_40,COM,0.635379,1.002202,2.245,5.119,3.63,61909.603026,60796.001439
A_OB_2.8_1.0_41,COM,0.100653,1.000456,1.331,2.789,3.802,61703.300095,60796.001439
A_OB_2.8_1.0_42,COM,1.166626,1.002113,0.918,5.256,1.65,63913.193386,60796.001439
A_OB_2.8_1.0_43,COM,1.106016,1.003526,1.048,5.382,0.105,60986.920667,60796.001439
A_OB_2.8_1.0_44,COM,0.859524,1.005143,1.427,3.869,3.638,63573.719929,60796.001439
A_OB_2.8_1.0_45,COM,1.170457,1.012478,1.03,1.099,6.249,61843.307691,60796.001439
A_OB_2.8_1.0_46,COM,1.128321,1.009306,1.78,2.344,3.837,64438.139377,60796.001439
A_OB_2.8_1.0_47,COM,0.502309,1.004747,1.114,2.322,5.003,62765.255441,60796.001439
A_OB_2.8_1.0_48,COM,0.460354,1.004486,2.16,5.237,5.57,63417.554092,60796.001439
A_OB_2.8_1.0_49,COM,0.725244,1.006442,2.544,1.297,0.15,61511.789672,60796.001439
A_OB_2.8_1.0_50,COM,0.463893,1.003022,2.181,1.834,5.015,62588.124231,60796.001439
A_OB_2.8_1.0_51,COM,0.143917,1.001494,2.171,3.25,4.591,60759.183552,60796.001439
A_OB_2.8_1.0_52,COM,0.317759,1.003342,2.393,4.504,5.062,62201.712727,60796.001439
A_OB_2.8_1.0_53,COM,0.261607,1.002015,0.924,1.976,6.168,62271.891809,60796.001439
A_OB_2.8_1.0_54,COM,0.249407,1.002272,2.351,5.728,0.509,62173.680364,60796.001439
A_OB_2.8_1.0_55,COM,0.792252,1.007334,2.316,4.445,3.267,61347.067489,60796.001439
A_OB_2.8_1.0_56,COM,0.085181,1.00069,1.8,4.429,4.555,63046.055013,60796.001439
A_OB_2.8_1.0_57,COM,0.019074,1.000148,1.457,2.214,4.958,61954.436898,60796.001439
A_OB_2.8_1.0_58,COM,1.424631,1.009516,1.207,5.626,5.303,61009.431412,60796.001439
A_OB_2.8_1.0_59,COM,0.408351,1.004299,0.62,3.397,4.655,62390.887717,60796.001439
A_OB_2.8_1.0_60,COM,0.435179,1.002941,2.143,5.354,1.068,63896.730923,60796.001439
A_OB_2.8_1.0_61,COM,0.482849,1.005038,1.399,4.601,2.191,63667.07321,60796.001439
A_OB_2.8_1.0_62,COM,0.368662,1.001963,0.649,5.404,0.902,61135.249191,60796.001439
A_OB_2.8_1.0_63,COM,1.454945,1.013809,2.262,3.15,0.813,61425.100813,60796.001439
A_OB_2.8_1.0_64,COM,0.211948,1.001478,1.657,5.333,6.184,63396.155129,60796.001439
A_OB_2.8_1.0_65,COM,0.466554,1.004482,1.141,5.006,5.413,61525.650714,60796.001439
A_OB_2.8_1.0_66,COM,1.220592,1.008147,1.168,3.066,1.423,63832.00062,60796.001439
A_OB_2.8_1.0_67,COM,0.891777,1.009312,1.205,1.102,0.203,60845.139316,60796.001439
A_OB_2.8_1.0_68,COM,0.271549,1.002624,1.878,4.757,3.372,61732.244173,60796.001439
A_OB_2.8_1.0_69,COM,1.434598,1.014661,1.699,0.432,3.399,62892.426272,60796.001439
A_OB_2.8_1.0_70,COM,0.195722,1.001605,2.394,2.869,1.382,62717.235567,60796.001439
A_OB_2.8_1.0_71,COM,1.354684,1.011748,1.584,3.348,1.001,62604.331292,60796.001439
A_OB_2.8_1.0_72,COM,1.564939,1.014194,1.829,4.459,2.842,63151.136616,60796.001439
A_OB_2.8_1.0_73,COM,1.434598,1.014661,1.699,0.432,3.399,62892.426272,60796.001439
A_OB_2.8_1.0_74,COM,0.127854,1.000911,1.986,1.242,4.77,62068.830038,60796.001439
A_OB_2.8_1.0_75,COM,0.598566,1.003483,2.888,0.155,0.34,63792.39398,60796.001439
A_OB_2.8_1.0_76,COM,1.228188,1.006871,0.702,0.293,4.807,61896.813346,60796.001439
A_OB_2.8_1.0_77,COM,0.210096,1.001417,1.487,4.471,1.675,62269.583189,60796.001439
A_OB_2.8_1.0_78,COM,1.177612,1.009443,1.271,5.069,4.038,62781.482855,60796.001439
A_OB_2.8_1.0_79,COM,0.309447,1.001565,1.363,1.896,6.223,62575.74328,60796.001439
A_OB_2.8_1.0_80,COM,0.717513,1.006112,1.202,1.633,1.973,60840.27526,60796.001439
A_OB_2.8_1.0_81,COM,0.03052,1.000319,1.325,4.388,2.353,64051.081318,60796.001439
A_OB_2.8_1.0_82,COM,0.385239,1.002411,1.02,0.247,0.825,64286.856313,60796.001439
A_OB_2.8_1.0_83,COM,1.114726,1.009244,1.133,2.219,0.005,61888.334168,60796.001439
A_OB_2.8_1.0_84,COM,0.021563,1.000189,2.266,4.647,2.784,64149.903555,60796.001439
A_OB_2.8_1.0_85,COM,1.104313,1.009864,0.885,0.111,2.205,63148.430264,60796.001439
A_OB_2.8_1.0_86,COM,1.019705,1.007146,2.391,1.373,2.466,61457.384269,60796.001439
A_OB_2.8_1.0_87,COM,0.404875,1.002778,1.929,3.088,1.78,61452.234226,60796.001439
A_OB_2.8_1.0_88,COM,0.972363,1.007948,1.517,4.399,4.526,63755.944845,60796.001439
A_OB_2.8_1.0_89,COM,1.417039,1.025371,1.609,4.395,3.471,63832.918746,60796.001439
A_OB_2.8_1.0_90,COM,0.848834,1.012137,0.449,0.193,5.408,62403.866638,60796.001439
A_OB_2.8_1.0_91,COM,1.433478,1.022108,0.561,0.342,4.16,63245.259847,60796.001439
A_OB_2.8_1.0_92,COM,0.616643,1.010048,2.469,0.541,4.524,64092.379781,60796.001439
A_OB_2.8_1.0_93,COM,1.417039,1.025371,1.609,4.395,3.471,63832.918746,60796.001439
A_OB_2.8_1.0_94,COM,0.873567,1.012685,1.108,1.243,3.041,64434.136617,60796.001439
A_OB_2.8_1.0_95,COM,0.949258,1.012198,0.192,0.124,1.504,64250.900244,60796.001439
A_OB_2.8_1.0_96,COM,1.525093,1.020479,1.746,3.63,2.859,64126.002099,60796.001439
A_OB_2.8_1.0_97,COM,0.447402,1.006529,1.621,4.471,5.059,61750.161022,60796.001439
A_OB_2.8_1.0_98,COM,0.552295,1.009407,2.777,3.5,0.101,61877.146636,60796.001439
A_OB_2.8_1.0_99,COM,1.203331,1.01413,1.737,5.59,5.493,62206.357229,60796.001439
A_OB_2.8_1.0_100,COM,1.515457,1.02494,2.956,0.813,2.423,62665.248177,60796.001439
A_OB_2.8_1.0_101,COM,1.341555,1.021333,1.373,3.425,2.322,62189.256483,60796.001439
A_OB_2.8_1.0_102,COM,0.160593,1.002047,2.397,1.072,0.119,64167.890146,60796.001439
A_OB_2.8_1.0_103,COM,1.673933,1.024436,0.238,1.618,5.76,61300.331945,60796.001439
A_OB_2.8_1.0_104,COM,0.412787,1.005889,1.981,2.434,2.69,61836.721103,60796.001439
A_OB_2.8_1.0_105,COM,0.822202,1.009392,2.863,2.192,3.272,63733.509194,60796.001439
A_OB_2.8_1.0_106,COM,1.174875,1.016994,1.5,2.854,0.358,63777.408885,60796.001439
A_OB_2.8_1.0_107,COM,0.560849,1.010425,0.722,5.75,5.737,63643.034175,60796.001439
A_OB_2.8_1.0_108,COM,0.845689,1.01238,0.888,1.745,3.705,64339.665725,60796.001439
A_OB_2.8_1.0_109,COM,0.133034,1.001443,0.593,4.347,2.248,60727.737121,60796.001439
A_OB_2.8_1.0_110,COM,0.319801,1.005189,1.588,4.768,2.892,63184.851018,60796.001439
A_OB_2.8_1.0_111,COM,0.793461,1.010391,0.696,6.044,1.189,62677.919208,60796.001439
A_OB_2.8_1.0_112,COM,0.71375,1.008196,1.321,3.102,5.398,61605.488677,60796.001439
A_OB_2.8_1.0_113,COM,1.264176,1.016669,1.658,3.789,2.859,62373.425751,60796.001439
A_OB_2.8_1.0_114,COM,0.511449,1.006172,2.106,5.353,3.086,61304.607922,60796.001439
A_OB_2.8_1.0_115,COM,0.102573,1.001563,2.664,1.89,1.665,63756.311324,60796.001439
A_OB_2.8_1.0_116,COM,1.153792,1.015035,0.669,1.915,4.681,62143.19121,60796.001439
A_OB_2.8_1.0_117,COM,0.871598,1.013902,1.806,4.537,2.292,62197.260251,60796.001439
A_OB_2.8_1.0_118,COM,0.445757,1.005885,1.98,0.932,2.125,61524.548376,60796.001439
A_OB_2.8_1.0_119,COM,1.214974,1.014586,1.539,5.933,4.735,62514.051567,60796.001439
A_OB_2.8_1.0_120,COM,0.323272,1.005721,0.683,1.356,1.531,62681.688157,60796.001439
A_OB_2.8_1.0_121,COM,0.379758,1.005659,1.371,3.314,5.202,63368.820597,60796.001439
A_OB_2.8_1.0_122,COM,0.903734,1.009988,1.992,5.484,4.257,62994.041879,60796.001439
A_OB_2.8_1.0_123,COM,0.602617,1.006577,1.108,5.908,1.346,62857.237748,60796.001439
A_OB_2.8_1.0_124,COM,1.265743,1.016299,1.961,1.157,0.118,61925.208799,60796.001439
A_OB_2.8_1.0_125,COM,1.008653,1.014715,1.39,2.639,3.27,62651.758601,60796.001439
A_OB_2.8_1.0_126,COM,0.742285,1.013891,2.207,5.768,4.284,62821.274148,60796.001439
A_OB_2.8_1.0_127,COM,1.200221,1.01861,1.225,4.628,3.621,62604.986584,60796.001439
A_OB_2.8_1.0_128,COM,0.183151,1.003189,3.004,5.918,2.032,62228.693058,60796.001439
A_OB_2.8_1.0_129,COM,0.691377,1.012328,1.269,0.906,5.18,61429.091043,60796.001439
A_OB_2.8_1.0_130,COM,0.092066,1.001637,0.788,4.138,2.964,63448.134645,60796.001439
A_OB_2.8_1.0_131,COM,0.837914,1.009235,0.153,6.13,2.427,63033.932258,60796.001439
A_OB_2.8_1.0_132,COM,1.45804,1.024129,0.8,4.629,2.6,62436.642435,60796.001439
A_OB_2.8_1.0_133,COM,0.30169,1.004133,1.69,2.085,3.476,61425.310386,60796.001439
A_OB_2.8_1.0_134,COM,1.1039,1.012917,2.211,4.782,4.15,60860.976338,60796.001439
A_OB_2.8_1.0_135,COM,0.886439,1.012001,1.24,4.995,0.682,63488.953471,60796.001439
A_OB_2.8_1.0_136,COM,1.156109,1.012823,1.399,2.803,1.831,62666.102453,60796.001439
A_OB_2.8_1.0_137,COM,0.994342,1.017472,1.096,1.291,3.369,61001.680644,60796.001439
A_OB_2.8_1.0_138,COM,1.058063,1.011485,2.067,0.518,2.605,63471.33239,60796.001439
A_OB_2.8_1.0_139,COM,0.856846,1.016074,1.879,1.602,5.689,62870.161916,60796.001439
A_OB_2.8_1.0_140,COM,0.182418,1.001995,1.082,3.177,4.702,61656.460982,60796.001439
A_OB_2.8_1.0_141,COM,1.313776,1.014344,1.814,4.201,3.391,61561.471673,60796.001439
A_OB_2.8_1.0_142,COM,1.555828,1.0294,1.778,2.319,0.766,62020.154458,60796.001439
A_OB_2.8_1.0_143,COM,0.731588,1.011019,0.234,5.624,2.169,63591.772177,60796.001439
A_OB_2.8_1.0_144,COM,1.120677,1.017573,0.78,1.909,4.021,64147.002208,60796.001439
A_OB_2.8_1.0_145,COM,1.579049,1.021271,2.568,3.104,6.08,61935.474427,60796.001439
A_OB_2.8_1.0_146,COM,0.415548,1.0058,1.507,2.828,4.108,61450.854906,60796.001439
A_OB_2.8_1.0_147,COM,0.509154,1.009329,1.284,4.637,0.945,61794.98366,60796.001439
A_OB_2.8_1.0_148,COM,0.755032,1.008919,2.459,4.001,1.246,64414.746998,60796.001439
A_OB_2.8_1.0_149,COM,0.000812,1.000011,2.645,2.624,5.4,60941.566044,60796.001439
A_OB_2.8_1.0_150,COM,1.657335,1.025217,1.264,0.86,4.728,61554.696323,60796.001439
A_OB_2.8_1.0_151,COM,0.956492,1.026567,1.438,0.279,5.785,63002.544072,60796.001439
A_OB_2.8_1.0_152,COM,0.082028,1.002052,1.048,4.539,4.815,62495.046758,60796.001439
