ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_2.8_1.0_0,24.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_1,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_2,23.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_3,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_4,24.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_5,22.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_6,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_7,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_8,23.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_9,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_10,25.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_11,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_12,24.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_13,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_14,24.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_15,24.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_16,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_17,24.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_18,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_19,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_20,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_21,25.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_22,22.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_23,24.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_24,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_25,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_26,24.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_27,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_28,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_29,24.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_30,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_31,24.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_32,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_33,24.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_34,22.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_35,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_36,24.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_37,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_38,24.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_39,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_40,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_41,24.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_42,24.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_43,25.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_44,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_45,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_46,24.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_47,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_48,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_49,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_50,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_51,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_52,23.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_53,22.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_54,23.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_55,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_56,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_57,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_58,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_59,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_60,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_61,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_62,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
