ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,25.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,22.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,22.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,16.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,19.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,23.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,22.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,23.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,14.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,9.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,24.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,18.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
