ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.0_1.0_0,10.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_1,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_2,15.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_3,23.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_4,24.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_5,24.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_6,24.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_7,10.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_8,6.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_9,22.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_10,23.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_11,16.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_12,11.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_13,18.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_14,13.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_15,21.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_16,22.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_17,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_18,23.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_19,19.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_20,11.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_21,13.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_22,23.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_23,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_24,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_25,20.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_26,19.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_27,13.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_28,9.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_29,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_30,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_31,13.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_32,19.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_33,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_34,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_35,20.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_36,11.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_37,11.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_38,18.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_39,14.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_40,19.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_41,23.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_42,9.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_43,9.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_44,6.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_45,23.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_46,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_47,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_48,22.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_49,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_50,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_51,21.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_52,10.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_53,11.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_54,24.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_55,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_56,17.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_57,17.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_58,13.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_59,21.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_60,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_61,24.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_62,16.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_63,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_64,24.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_65,6.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_66,11.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_67,7.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
