ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,19.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,19.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,23.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,23.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,7.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,23.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,10.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,14.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,19.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,21.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,21.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,23.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,21.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,22.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_21,11.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_22,6.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_23,6.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_24,10.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_25,10.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_26,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_27,24.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_28,24.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_29,24.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_30,10.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_31,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_32,10.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_33,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_34,23.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_35,21.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_36,21.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_37,11.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_38,17.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_39,19.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_40,20.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_41,8.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_42,24.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_43,21.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_44,8.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_45,6.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_46,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_47,12.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_48,13.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
