ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.1999999999999997_1.0_0,COM,1.501129,1.000923,1.595,4.935,5.756,64074.071079,60796.001439
A_OB_2.1999999999999997_1.0_1,COM,0.681655,1.001671,0.243,4.597,1.323,62398.269995,60796.001439
A_OB_2.1999999999999997_1.0_2,COM,0.179151,1.000568,0.494,6.276,1.183,61948.891431,60796.001439
A_OB_2.1999999999999997_1.0_3,COM,1.373017,1.003315,1.497,3.282,5.34,62072.955235,60796.001439
A_OB_2.1999999999999997_1.0_4,COM,0.300963,1.000886,1.13,2.223,2.099,61977.593052,60796.001439
A_OB_2.1999999999999997_1.0_5,COM,0.939375,1.002751,1.118,1.27,1.159,63493.559583,60796.001439
A_OB_2.1999999999999997_1.0_6,COM,1.260074,1.005727,0.764,5.246,3.203,63905.573496,60796.001439
A_OB_2.1999999999999997_1.0_7,COM,1.031525,1.006436,1.775,2.921,5.261,62388.662222,60796.001439
A_OB_2.1999999999999997_1.0_8,COM,1.21624,1.006699,1.635,4.37,6.246,62668.539871,60796.001439
A_OB_2.1999999999999997_1.0_9,COM,0.141238,1.00147,1.984,0.695,1.119,64163.744689,60796.001439
A_OB_2.1999999999999997_1.0_10,COM,0.992976,1.005952,0.771,3.743,3.252,60842.081431,60796.001439
A_OB_2.1999999999999997_1.0_11,COM,0.261318,1.001831,1.096,2.996,1.333,63017.954526,60796.001439
A_OB_2.1999999999999997_1.0_12,COM,1.076084,1.007733,1.586,2.207,3.341,61027.920318,60796.001439
A_OB_2.1999999999999997_1.0_13,COM,1.202256,1.01202,1.505,4.421,1.58,62996.540989,60796.001439
A_OB_2.1999999999999997_1.0_14,COM,0.599468,1.004788,0.882,2.678,5.485,63472.999637,60796.001439
A_OB_2.1999999999999997_1.0_15,COM,0.006339,1.000044,1.479,5.319,1.675,60750.623343,60796.001439
A_OB_2.1999999999999997_1.0_16,COM,0.319442,1.002836,1.394,1.884,0.057,62081.571744,60796.001439
A_OB_2.1999999999999997_1.0_17,COM,1.398898,1.015115,0.62,2.996,6.227,61295.654919,60796.001439
A_OB_2.1999999999999997_1.0_18,COM,0.855536,1.005639,1.787,2.889,0.193,64264.364296,60796.001439
A_OB_2.1999999999999997_1.0_19,COM,0.279244,1.003237,2.624,2.019,4.951,61269.342384,60796.001439
A_OB_2.1999999999999997_1.0_20,COM,0.937405,1.017363,2.093,4.376,4.727,60898.334155,60796.001439
A_OB_2.1999999999999997_1.0_21,COM,1.335701,1.019574,0.866,1.435,4.579,62521.414737,60796.001439
A_OB_2.1999999999999997_1.0_22,COM,0.959572,1.010992,0.986,5.381,3.973,62975.617654,60796.001439
A_OB_2.1999999999999997_1.0_23,COM,0.159268,1.0026,2.697,5.465,2.907,61446.324704,60796.001439
A_OB_2.1999999999999997_1.0_24,COM,0.986635,1.010991,1.146,0.541,5.558,62957.655439,60796.001439
A_OB_2.1999999999999997_1.0_25,COM,1.463572,1.019598,1.8,5.821,4.637,61969.542886,60796.001439
A_OB_2.1999999999999997_1.0_26,COM,1.395872,1.025362,2.056,3.451,5.688,62707.943671,60796.001439
A_OB_2.1999999999999997_1.0_27,COM,1.499909,1.021715,1.431,1.386,0.56,64370.757228,60796.001439
A_OB_2.1999999999999997_1.0_28,COM,1.517002,1.022016,2.679,5.308,4.611,61227.25789,60796.001439
A_OB_2.1999999999999997_1.0_29,COM,0.395799,1.005007,1.456,4.549,5.753,61752.671612,60796.001439
A_OB_2.1999999999999997_1.0_30,COM,1.243651,1.016026,1.854,0.696,1.383,63313.943602,60796.001439
A_OB_2.1999999999999997_1.0_31,COM,0.640474,1.006985,1.127,0.347,0.817,62831.42769,60796.001439
A_OB_2.1999999999999997_1.0_32,COM,1.007277,1.013415,1.532,5.487,5.772,61281.543319,60796.001439
A_OB_2.1999999999999997_1.0_33,COM,0.18016,1.003267,2.132,2.693,4.512,62596.943897,60796.001439
A_OB_2.1999999999999997_1.0_34,COM,0.814289,1.013095,0.609,2.922,1.512,62792.587089,60796.001439
A_OB_2.1999999999999997_1.0_35,COM,1.33401,1.033211,1.52,6.188,5.851,62263.429555,60796.001439
A_OB_2.1999999999999997_1.0_36,COM,1.864878,1.050675,0.888,4.281,3.485,62588.860238,60796.001439
A_OB_2.1999999999999997_1.0_37,COM,0.234576,1.005486,0.831,0.714,6.046,62772.44199,60796.001439
