ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.5999999999999996_1.0_0,COM,0.317397,1.000329,0.669,4.253,4.349,63451.482756,60796.001439
A_OB_3.5999999999999996_1.0_1,COM,1.106399,1.000591,1.497,4.433,0.919,61328.865416,60796.001439
A_OB_3.5999999999999996_1.0_2,COM,0.621377,1.000012,2.404,2.693,4.481,62766.713342,60796.001439
A_OB_3.5999999999999996_1.0_3,COM,0.195238,1.000101,1.806,2.506,2.737,60829.704413,60796.001439
A_OB_3.5999999999999996_1.0_4,COM,0.539098,1.000173,1.725,6.072,3.089,61658.425786,60796.001439
A_OB_3.5999999999999996_1.0_5,COM,0.940639,1.0009,1.109,1.865,4.306,62247.433359,60796.001439
A_OB_3.5999999999999996_1.0_6,COM,1.470688,1.000497,0.712,1.923,2.524,61454.001741,60796.001439
A_OB_3.5999999999999996_1.0_7,COM,0.120756,1.000024,1.229,5.131,1.158,63683.154609,60796.001439
A_OB_3.5999999999999996_1.0_8,COM,0.933049,1.000811,3.06,6.204,5.1,64230.850777,60796.001439
A_OB_3.5999999999999996_1.0_9,COM,0.731546,1.000284,1.069,0.241,5.85,63255.893002,60796.001439
A_OB_3.5999999999999996_1.0_10,COM,0.562897,1.000563,1.314,2.782,2.275,64385.666695,60796.001439
A_OB_3.5999999999999996_1.0_11,COM,0.060699,1.000071,1.302,0.121,1.609,63147.133317,60796.001439
A_OB_3.5999999999999996_1.0_12,COM,1.403615,1.001752,1.505,0.703,3.877,64380.909733,60796.001439
A_OB_3.5999999999999996_1.0_13,COM,0.841472,1.000518,0.65,4.498,4.613,60866.231138,60796.001439
A_OB_3.5999999999999996_1.0_14,COM,0.539098,1.000173,1.725,6.072,3.089,61658.425786,60796.001439
A_OB_3.5999999999999996_1.0_15,COM,0.731546,1.000284,1.069,0.241,5.85,63255.893002,60796.001439
A_OB_3.5999999999999996_1.0_16,COM,0.487798,1.000042,2.628,4.528,1.972,63056.661591,60796.001439
A_OB_3.5999999999999996_1.0_17,COM,1.244189,1.00045,0.965,6.031,2.028,61583.57181,60796.001439
A_OB_3.5999999999999996_1.0_18,COM,0.155322,1.000015,1.49,5.297,3.79,62671.612977,60796.001439
A_OB_3.5999999999999996_1.0_19,COM,0.518874,1.000137,1.956,3.653,4.644,61248.429022,60796.001439
A_OB_3.5999999999999996_1.0_20,COM,1.244189,1.00045,0.965,6.031,2.028,61583.57181,60796.001439
A_OB_3.5999999999999996_1.0_21,COM,0.852537,1.000473,1.722,5.263,4.324,61928.026963,60796.001439
A_OB_3.5999999999999996_1.0_22,COM,1.119921,1.001247,2.295,0.507,0.516,63470.340961,60796.001439
A_OB_3.5999999999999996_1.0_23,COM,0.620882,1.000254,1.301,5.248,2.56,64514.693761,60796.001439
A_OB_3.5999999999999996_1.0_24,COM,0.487798,1.000042,2.628,4.528,1.972,63056.661591,60796.001439
A_OB_3.5999999999999996_1.0_25,COM,1.354061,1.00151,0.672,5.394,5.658,62171.055278,60796.001439
A_OB_3.5999999999999996_1.0_26,COM,1.417086,1.000705,1.16,2.545,1.978,63664.721727,60796.001439
A_OB_3.5999999999999996_1.0_27,COM,0.487798,1.000042,2.628,4.528,1.972,63056.661591,60796.001439
A_OB_3.5999999999999996_1.0_28,COM,0.943034,1.000655,2.512,6.223,3.641,63851.866797,60796.001439
A_OB_3.5999999999999996_1.0_29,COM,1.066483,1.00062,1.202,3.998,2.572,62565.326217,60796.001439
A_OB_3.5999999999999996_1.0_30,COM,0.115808,1.000102,2.411,0.905,1.477,63891.950759,60796.001439
A_OB_3.5999999999999996_1.0_31,COM,0.620882,1.000254,1.301,5.248,2.56,64514.693761,60796.001439
A_OB_3.5999999999999996_1.0_32,COM,0.076057,1.000083,2.539,5.112,1.629,63546.667301,60796.001439
A_OB_3.5999999999999996_1.0_33,COM,1.483571,1.001175,1.681,1.663,4.702,61909.94039,60796.001439
A_OB_3.5999999999999996_1.0_34,COM,0.841472,1.000518,0.65,4.498,4.613,60866.231138,60796.001439
A_OB_3.5999999999999996_1.0_35,COM,0.33189,1.000395,1.12,3.086,0.941,63102.507456,60796.001439
A_OB_3.5999999999999996_1.0_36,COM,0.539098,1.000173,1.725,6.072,3.089,61658.425786,60796.001439
A_OB_3.5999999999999996_1.0_37,COM,0.737715,1.000128,0.966,4.72,4.196,64193.60826,60796.001439
A_OB_3.5999999999999996_1.0_38,COM,1.470688,1.000497,0.712,1.923,2.524,61454.001741,60796.001439
A_OB_3.5999999999999996_1.0_39,COM,0.403307,1.000525,1.705,3.42,2.061,63512.716417,60796.001439
A_OB_3.5999999999999996_1.0_40,COM,0.517879,1.000437,0.358,6.058,4.993,62513.217529,60796.001439
A_OB_3.5999999999999996_1.0_41,COM,0.523868,1.000563,1.992,5.294,5.285,61591.124579,60796.001439
A_OB_3.5999999999999996_1.0_42,COM,1.117518,1.000582,1.727,3.824,0.373,63127.445377,60796.001439
A_OB_3.5999999999999996_1.0_43,COM,1.117518,1.000582,1.727,3.824,0.373,63127.445377,60796.001439
A_OB_3.5999999999999996_1.0_44,COM,1.106399,1.000591,1.497,4.433,0.919,61328.865416,60796.001439
A_OB_3.5999999999999996_1.0_45,COM,0.257013,1.000083,1.372,3.541,1.75,61094.921693,60796.001439
A_OB_3.5999999999999996_1.0_46,COM,0.120756,1.000024,1.229,5.131,1.158,63683.154609,60796.001439
A_OB_3.5999999999999996_1.0_47,COM,0.999354,1.001265,1.662,0.168,5.524,63541.694776,60796.001439
A_OB_3.5999999999999996_1.0_48,COM,0.403307,1.000525,1.705,3.42,2.061,63512.716417,60796.001439
A_OB_3.5999999999999996_1.0_49,COM,1.235583,1.000638,2.507,2.539,3.369,61040.636443,60796.001439
A_OB_3.5999999999999996_1.0_50,COM,1.270113,1.000929,0.926,3.944,4.594,64142.15011,60796.001439
A_OB_3.5999999999999996_1.0_51,COM,0.653655,1.000879,3.007,3.899,6.253,64213.518302,60796.001439
A_OB_3.5999999999999996_1.0_52,COM,0.539098,1.000173,1.725,6.072,3.089,61658.425786,60796.001439
A_OB_3.5999999999999996_1.0_53,COM,1.049628,1.001215,1.991,0.037,3.953,63291.263204,60796.001439
A_OB_3.5999999999999996_1.0_54,COM,1.082967,1.000083,2.886,1.603,4.342,63057.308033,60796.001439
A_OB_3.5999999999999996_1.0_55,COM,1.632446,1.000543,2.162,0.872,2.504,63938.535075,60796.001439
A_OB_3.5999999999999996_1.0_56,COM,0.104387,1.000084,1.454,0.609,5.073,63232.335754,60796.001439
A_OB_3.5999999999999996_1.0_57,COM,1.015501,1.000272,1.823,0.077,1.035,61969.091853,60796.001439
A_OB_3.5999999999999996_1.0_58,COM,0.577624,1.002724,0.77,5.718,1.105,61445.061556,60796.001439
A_OB_3.5999999999999996_1.0_59,COM,0.995504,1.004521,2.429,2.292,2.812,63928.25882,60796.001439
A_OB_3.5999999999999996_1.0_60,COM,1.45641,1.005555,2.987,5.135,3.432,61422.969183,60796.001439
A_OB_3.5999999999999996_1.0_61,COM,0.632558,1.000957,1.245,6.205,6.086,61584.996438,60796.001439
A_OB_3.5999999999999996_1.0_62,COM,1.173999,1.003751,1.92,4.581,1.013,64064.667051,60796.001439
A_OB_3.5999999999999996_1.0_63,COM,0.813075,1.002237,0.619,4.478,3.759,63628.450204,60796.001439
