ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,1.146352,1.009745,0.965,0.852,3.746,62069.83931487724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,2.559251,1.019273,0.941,1.026,4.864,61780.53303487724,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,0.710293,1.011833,0.872,0.723,3.06,64689.778459877234,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,0.029828,1.001078,2.419,3.531,4.456,62824.52565887724,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,1.64286,1.072704,0.592,3.271,5.2,62444.32886987724,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,0.778124,1.040702,2.034,5.572,2.638,62530.45207487724,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,0.962706,1.041234,0.881,4.641,2.472,60992.514087877236,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,0.498655,1.026967,1.088,3.342,0.113,61869.260579877235,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,1.189193,1.071858,2.107,3.682,4.514,61306.27391187724,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,0.415393,1.02917,2.792,4.167,0.99,63858.393684877236,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,0.878649,1.0672,1.703,4.382,1.537,63745.336983877234,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,1.936377,1.187749,1.694,1.677,6.005,61170.757269877235,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,0.966238,1.096444,2.176,5.633,5.802,61925.35342187724,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,1.317056,1.127012,1.338,6.038,0.999,63193.71425387724,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,1.192146,1.131955,0.608,4.12,2.604,62550.90147787724,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.211189,1.020098,1.587,1.36,1.378,61313.34380587724,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,0.9778,1.101588,1.305,1.388,3.737,63134.17853087724,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,0.030585,1.004128,1.217,5.215,1.451,62228.59718087724,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,1.644658,1.222005,2.396,3.174,4.38,61629.36205587724,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,0.823149,1.098961,1.12,2.757,1.935,61691.659995877235,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,0.872945,1.111726,1.208,5.115,3.893,64214.08721087724,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,0.499567,1.080776,2.164,3.579,3.141,62567.78635787724,60980.00158187724
A_M_1.7999999999999998_1.0_22,COM,1.220262,1.195687,2.284,5.101,2.57,61930.233436877235,60980.00158187724
A_M_1.7999999999999998_1.0_23,COM,0.30149,1.045379,1.7,0.428,4.415,62451.07990987724,60980.00158187724
A_M_1.7999999999999998_1.0_24,COM,1.247594,1.221505,2.063,4.033,4.259,61841.003897877235,60980.00158187724
A_M_1.7999999999999998_1.0_25,COM,0.616161,1.107845,1.898,4.001,3.855,61029.389963877235,60980.00158187724
A_M_1.7999999999999998_1.0_26,COM,0.606424,1.112212,0.973,5.587,2.207,61236.63694387724,60980.00158187724
A_M_1.7999999999999998_1.0_27,COM,1.171332,1.202609,2.686,3.602,2.527,64173.60883587724,60980.00158187724
A_M_1.7999999999999998_1.0_28,COM,0.741391,1.1332,0.733,5.602,3.309,61703.132999877234,60980.00158187724
A_M_1.7999999999999998_1.0_29,COM,1.854313,1.31825,1.146,3.965,0.52,63764.36737287724,60980.00158187724
A_M_1.7999999999999998_1.0_30,COM,0.970574,1.202423,1.521,6.202,4.337,60947.40274287724,60980.00158187724
A_M_1.7999999999999998_1.0_31,COM,1.600935,1.336934,1.076,2.042,2.369,63270.22419987724,60980.00158187724
A_M_1.7999999999999998_1.0_32,COM,1.010139,1.219321,2.776,1.062,4.868,63817.58190587724,60980.00158187724
A_M_1.7999999999999998_1.0_33,COM,1.188415,1.233851,0.994,4.949,3.905,63337.90392487724,60980.00158187724
A_M_1.7999999999999998_1.0_34,COM,0.716256,1.150556,1.048,4.165,4.834,63420.74256387724,60980.00158187724
A_M_1.7999999999999998_1.0_35,COM,1.324342,1.264445,0.864,3.93,6.265,61605.594722877235,60980.00158187724
A_M_1.7999999999999998_1.0_36,COM,0.307956,1.075192,1.846,3.029,1.648,61808.06859787724,60980.00158187724
