ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_1.2_1.0_0,COM,1.566779,1.015953,0.625,4.55,2.657,60983.639431,60796.001439
A_OB_1.2_1.0_1,COM,0.341216,1.003197,1.655,2.867,4.352,63722.702284,60796.001439
A_OB_1.2_1.0_2,COM,0.774545,1.012565,2.737,5.429,5.125,61528.609878,60796.001439
A_OB_1.2_1.0_3,COM,0.435133,1.009402,1.361,4.571,5.131,60701.355749,60796.001439
A_OB_1.2_1.0_4,COM,0.155074,1.003606,1.403,2.784,5.326,62816.888633,60796.001439
A_OB_1.2_1.0_5,COM,0.869992,1.021393,1.952,3.601,4.309,62705.380071,60796.001439
A_OB_1.2_1.0_6,COM,0.744767,1.025961,2.491,0.462,6.258,60760.004631,60796.001439
A_OB_1.2_1.0_7,COM,0.570021,1.018863,0.58,3.174,3.583,61717.740375,60796.001439
A_OB_1.2_1.0_8,COM,7.414879,1.328126,2.503,4.017,4.145,63956.147904,60796.001439
A_OB_1.2_1.0_9,COM,0.206941,1.009394,2.461,5.013,2.045,62196.875753,60796.001439
A_OB_1.2_1.0_10,COM,1.265427,1.082725,0.513,0.538,1.08,63565.842552,60796.001439
A_OB_1.2_1.0_11,COM,1.170218,1.077839,2.048,4.838,2.219,63241.956773,60796.001439
A_OB_1.2_1.0_12,COM,0.243601,1.015252,2.229,5.398,4.182,63824.421281,60796.001439
A_OB_1.2_1.0_13,COM,0.508773,1.046972,1.537,1.199,0.148,60743.323077,60796.001439
A_OB_1.2_1.0_14,COM,2.968384,1.254239,1.174,3.901,3.142,61458.154083,60796.001439
A_OB_1.2_1.0_15,COM,1.971291,1.1599,1.572,4.665,5.042,60940.348379,60796.001439
A_OB_1.2_1.0_16,COM,2.368034,1.197804,0.742,0.707,4.421,64357.657558,60796.001439
A_OB_1.2_1.0_17,COM,0.353538,1.037007,1.258,5.57,1.296,61346.593784,60796.001439
A_OB_1.2_1.0_18,COM,0.570076,1.059261,1.009,4.799,5.109,63819.333668,60796.001439
A_OB_1.2_1.0_19,COM,1.081637,1.105537,1.543,5.433,5.699,61075.529451,60796.001439
A_OB_1.2_1.0_20,COM,5.991184,1.763559,1.558,0.518,3.224,64116.942976,60796.001439
A_OB_1.2_1.0_21,COM,0.056828,1.007429,1.003,3.918,1.969,62725.634655,60796.001439
A_OB_1.2_1.0_22,COM,1.275868,1.189695,2.576,0.565,5.474,62006.456337,60796.001439
A_OB_1.2_1.0_23,COM,1.659674,1.264782,2.047,3.972,2.97,62257.136423,60796.001439
A_OB_1.2_1.0_24,COM,1.562848,1.240797,2.139,0.172,4.993,63769.251767,60796.001439
A_OB_1.2_1.0_25,COM,1.742796,1.256264,1.502,1.026,4.565,62836.187764,60796.001439
A_OB_1.2_1.0_26,COM,1.586023,1.239767,1.132,0.643,0.403,63029.168889,60796.001439
A_OB_1.2_1.0_27,COM,0.727428,1.131784,1.295,2.248,2.237,62387.206424,60796.001439
A_OB_1.2_1.0_28,COM,1.554561,1.283649,0.675,5.841,4.1,62805.938946,60796.001439
A_OB_1.2_1.0_29,COM,2.071776,1.399548,1.148,0.976,3.487,64027.386641,60796.001439
A_OB_1.2_1.0_30,COM,0.077307,1.013244,0.551,4.158,1.862,64478.656917,60796.001439
A_OB_1.2_1.0_31,COM,0.857955,1.157646,0.801,3.593,4.01,60788.116152,60796.001439
A_OB_1.2_1.0_32,COM,0.753992,1.130139,2.459,3.799,2.527,62846.865383,60796.001439
A_OB_1.2_1.0_33,COM,0.583236,1.104926,1.33,4.617,4.074,60673.194822,60796.001439
A_OB_1.2_1.0_34,COM,1.433931,1.253048,2.744,3.31,0.701,64392.365752,60796.001439
A_OB_1.2_1.0_35,COM,9.288271,2.848634,1.594,4.921,2.116,64917.181879,60796.001439
A_OB_1.2_1.0_36,COM,0.585612,1.120872,1.995,0.186,4.119,62892.335154,60796.001439
A_OB_1.2_1.0_37,COM,2.639485,1.558879,0.823,0.347,0.813,61390.915858,60796.001439
A_OB_1.2_1.0_38,COM,0.881303,1.183243,0.824,4.144,3.045,63382.48662,60796.001439
A_OB_1.2_1.0_39,COM,1.296963,1.255818,2.092,4.19,3.498,63565.036263,60796.001439
A_OB_1.2_1.0_40,COM,1.123102,1.238635,0.397,6.111,2.331,61168.519194,60796.001439
A_OB_1.2_1.0_41,COM,1.451428,1.303435,1.422,4.236,3.926,62535.258077,60796.001439
A_OB_1.2_1.0_42,COM,0.518738,1.105841,0.218,5.718,2.383,60971.200883,60796.001439
A_OB_1.2_1.0_43,COM,0.514407,1.117153,1.118,4.024,2.229,64054.826991,60796.001439
A_OB_1.2_1.0_44,COM,2.179854,1.524648,1.684,5.305,4.075,62610.537166,60796.001439
A_OB_1.2_1.0_45,COM,0.905064,1.206604,2.048,3.99,3.816,62738.660103,60796.001439
A_OB_1.2_1.0_46,COM,0.104473,1.024091,0.689,3.64,4.345,61182.339366,60796.001439
A_OB_1.2_1.0_47,COM,2.185083,1.507956,0.613,1.816,3.963,62426.188028,60796.001439
A_OB_1.2_1.0_48,COM,0.985071,1.226831,2.359,3.245,2.63,61816.914848,60796.001439
A_OB_1.2_1.0_49,COM,0.915541,1.207608,1.519,5.196,5.094,61422.995775,60796.001439
A_OB_1.2_1.0_50,COM,8.416248,2.972636,0.529,5.23,1.821,62466.116336,60796.001439
A_OB_1.2_1.0_51,COM,1.146258,1.293614,1.879,5.888,3.312,64167.972471,60796.001439
A_OB_1.2_1.0_52,COM,0.707835,1.188619,1.695,1.556,1.188,63029.305164,60796.001439
A_OB_1.2_1.0_53,COM,1.504777,1.391626,1.935,4.61,4.253,61408.887603,60796.001439
A_OB_1.2_1.0_54,COM,11.563242,4.292552,2.511,0.054,3.748,63672.055528,60796.001439
A_OB_1.2_1.0_55,COM,1.081456,1.285386,1.237,1.682,5.533,60902.950619,60796.001439
A_OB_1.2_1.0_56,COM,0.190594,1.054172,0.586,3.678,4.003,62284.178642,60796.001439
A_OB_1.2_1.0_57,COM,1.718606,1.520379,2.407,5.391,2.864,64094.769204,60796.001439
A_OB_1.2_1.0_58,COM,1.556047,1.457142,2.05,2.917,4.622,61024.535337,60796.001439
A_OB_1.2_1.0_59,COM,1.508022,1.462742,1.762,5.678,3.445,63103.285307,60796.001439
A_OB_1.2_1.0_60,COM,0.308799,1.091961,0.837,2.323,5.159,62245.537394,60796.001439
A_OB_1.2_1.0_61,COM,0.161918,1.052493,1.457,1.926,4.893,60884.396832,60796.001439
A_OB_1.2_1.0_62,COM,1.233196,1.445177,1.428,1.537,5.384,63785.495927,60796.001439
A_OB_1.2_1.0_63,COM,1.455661,1.517556,2.013,0.359,4.509,62052.810997,60796.001439
A_OB_1.2_1.0_64,COM,0.332182,1.112054,1.149,1.247,5.263,62346.791972,60796.001439
A_OB_1.2_1.0_65,COM,3.354376,2.221969,1.579,5.149,2.704,64554.628902,60796.001439
A_OB_1.2_1.0_66,COM,1.306566,1.467286,1.033,1.835,3.681,63286.750394,60796.001439
A_OB_1.2_1.0_67,COM,1.107675,1.41053,1.95,5.778,3.621,61559.417851,60796.001439
A_OB_1.2_1.0_68,COM,53.211602,21.359491,2.401,5.761,3.131,62074.21503,60796.001439
A_OB_1.2_1.0_69,COM,0.242609,1.097011,0.958,4.492,2.644,62980.914699,60796.001439
A_OB_1.2_1.0_70,COM,2.135533,1.820018,1.441,3.335,2.451,61377.110324,60796.001439
A_OB_1.2_1.0_71,COM,1.55075,1.62799,1.542,3.963,3.953,61145.224728,60796.001439
A_OB_1.2_1.0_72,COM,0.686765,1.257732,1.326,4.26,3.685,61449.258794,60796.001439
A_OB_1.2_1.0_73,COM,0.391029,1.15172,0.624,2.155,5.458,61909.13046,60796.001439
A_OB_1.2_1.0_74,COM,0.502416,1.213497,2.046,0.224,4.491,61747.528072,60796.001439
A_OB_1.2_1.0_75,COM,11.725768,5.918039,0.93,0.476,3.217,61545.802453,60796.001439
A_OB_1.2_1.0_76,COM,1.7472,1.744651,1.592,3.383,3.744,62781.19828,60796.001439
A_OB_1.2_1.0_77,COM,0.341965,1.140729,1.366,1.845,4.533,61442.800357,60796.001439
A_OB_1.2_1.0_78,COM,1.818227,1.811576,0.882,2.221,4.5,63833.941124,60796.001439
A_OB_1.2_1.0_79,COM,0.541786,1.235297,0.906,4.156,2.719,64022.075054,60796.001439
A_OB_1.2_1.0_80,COM,12.405281,6.102977,1.371,3.743,3.226,63132.539684,60796.001439
A_OB_1.2_1.0_81,COM,0.538102,1.261969,1.956,1.184,5.711,61685.849724,60796.001439
A_OB_1.2_1.0_82,COM,20.661242,11.016511,0.944,1.663,4.751,63243.895604,60796.001439
A_OB_1.2_1.0_83,COM,0.945072,1.451953,1.075,2.201,4.852,64111.761082,60796.001439
A_OB_1.2_1.0_84,COM,1.424046,1.696144,1.339,3.925,2.382,64316.297955,60796.001439
A_OB_1.2_1.0_85,COM,1.198621,1.576707,2.51,6.008,3.462,64067.906438,60796.001439
A_OB_1.2_1.0_86,COM,0.807644,1.395267,1.516,4.443,3.767,63184.509188,60796.001439
A_OB_1.2_1.0_87,COM,0.911712,1.488192,2.46,0.64,4.24,61448.963781,60796.001439
A_OB_1.2_1.0_88,COM,1.259837,1.633973,1.638,5.494,3.125,63619.911717,60796.001439
A_OB_1.2_1.0_89,COM,0.667901,1.358415,2.191,4.685,2.001,63576.67284,60796.001439
A_OB_1.2_1.0_90,COM,6.706393,4.524963,2.74,1.103,4.307,62808.868927,60796.001439
A_OB_1.2_1.0_91,COM,0.556008,1.299085,0.901,3.631,3.769,61386.272279,60796.001439
A_OB_1.2_1.0_92,COM,0.53158,1.284071,2.143,0.025,4.111,63877.334053,60796.001439
A_OB_1.2_1.0_93,COM,2.510601,2.42718,2.341,0.668,3.815,62734.330126,60796.001439
