ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,0.783592,1.002239,1.269,2.673,1.604,63226.08046187724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,0.298295,1.006972,0.942,3.448,2.473,63078.63404687724,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,0.021891,1.00044,1.208,4.031,1.012,63169.25389087724,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,0.090436,1.001824,0.226,0.403,4.07,62584.78395987724,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,0.405229,1.008524,1.545,2.074,1.808,64318.30043287724,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,0.613877,1.018467,2.267,2.545,3.096,62790.43519287724,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,1.58721,1.060419,1.649,5.656,5.637,63932.27282587724,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,1.239808,1.045004,2.254,1.282,4.632,63311.366968877235,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,0.667545,1.020174,0.545,2.021,3.113,60909.68358787724,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,1.116588,1.041711,1.458,0.822,1.547,62089.02385387724,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,1.062339,1.044768,1.915,0.917,4.769,63291.705837877234,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,0.420267,1.019171,0.875,0.714,0.794,62067.951583877235,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,2.806035,1.151201,1.663,2.116,0.823,64858.017179877235,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,1.132718,1.073517,2.011,1.36,4.166,63755.94364487724,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,1.130264,1.082944,1.708,5.515,2.027,63957.77462187724,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.991812,1.062656,2.687,4.639,3.399,62606.50556087724,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,0.515912,1.046393,1.821,0.819,6.106,64031.725760877234,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,1.319553,1.114686,1.32,3.073,6.109,61100.349023877236,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,1.005884,1.075879,1.954,2.047,2.331,63881.846505877234,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,0.527914,1.059576,1.186,5.523,5.161,63005.99556887724,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,0.863038,1.082451,0.937,5.822,5.231,63112.83635287724,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,1.864777,1.174944,1.865,2.59,6.228,62267.159456877234,60980.00158187724
A_M_1.7999999999999998_1.0_22,COM,0.421828,1.042197,1.605,6.177,5.223,61211.19718887724,60980.00158187724
A_M_1.7999999999999998_1.0_23,COM,2.031918,1.236506,2.038,0.078,0.868,61453.50949887724,60980.00158187724
A_M_1.7999999999999998_1.0_24,COM,1.456686,1.181522,1.974,3.517,0.25,62067.220323877234,60980.00158187724
A_M_1.7999999999999998_1.0_25,COM,1.161005,1.157268,1.103,6.062,1.771,63265.39848287724,60980.00158187724
A_M_1.7999999999999998_1.0_26,COM,0.922834,1.111394,0.717,3.247,0.554,63112.266623877236,60980.00158187724
A_M_1.7999999999999998_1.0_27,COM,3.11537,1.359558,1.449,5.919,4.717,63737.841069877235,60980.00158187724
A_M_1.7999999999999998_1.0_28,COM,0.763843,1.102336,1.307,3.537,2.564,64295.04624787724,60980.00158187724
A_M_1.7999999999999998_1.0_29,COM,0.184899,1.022735,2.055,1.713,3.254,63438.760449877234,60980.00158187724
