ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.1999999999999997_1.0_0,COM,1.128416,1.001069,1.927,5.674,4.583,61583.495701,60796.001439
A_OB_2.1999999999999997_1.0_1,COM,0.589002,1.001351,1.758,5.032,0.89,61395.594162,60796.001439
A_OB_2.1999999999999997_1.0_2,COM,0.0053,1.000016,2.078,2.426,4.645,61493.254688,60796.001439
A_OB_2.1999999999999997_1.0_3,COM,1.712556,1.007741,2.179,0.82,3.224,61531.018315,60796.001439
A_OB_2.1999999999999997_1.0_4,COM,1.059472,1.003202,1.428,1.427,2.189,62957.709611,60796.001439
A_OB_2.1999999999999997_1.0_5,COM,1.434415,1.012116,1.41,3.273,6.026,62928.69963,60796.001439
A_OB_2.1999999999999997_1.0_6,COM,0.486851,1.002827,1.053,5.249,1.71,61820.005798,60796.001439
A_OB_2.1999999999999997_1.0_7,COM,0.677918,1.007006,0.987,1.749,4.189,61608.17334,60796.001439
A_OB_2.1999999999999997_1.0_8,COM,1.578493,1.008429,1.635,3.711,3.317,63078.74363,60796.001439
A_OB_2.1999999999999997_1.0_9,COM,0.779998,1.004401,0.857,4.194,1.372,60945.007828,60796.001439
A_OB_2.1999999999999997_1.0_10,COM,0.300226,1.002724,1.02,1.338,4.614,62544.807201,60796.001439
A_OB_2.1999999999999997_1.0_11,COM,1.344174,1.011451,2.381,0.327,3.487,63857.144613,60796.001439
A_OB_2.1999999999999997_1.0_12,COM,1.226513,1.008407,1.504,1.591,0.05,63248.387074,60796.001439
A_OB_2.1999999999999997_1.0_13,COM,2.0045,1.010135,0.716,3.164,4.239,61984.30244,60796.001439
A_OB_2.1999999999999997_1.0_14,COM,0.36505,1.003834,0.227,5.873,4.631,62477.398908,60796.001439
A_OB_2.1999999999999997_1.0_15,COM,0.387707,1.003707,2.048,2.719,5.636,64364.245884,60796.001439
A_OB_2.1999999999999997_1.0_16,COM,1.624141,1.026766,1.199,3.767,0.043,61327.408735,60796.001439
A_OB_2.1999999999999997_1.0_17,COM,1.247062,1.013908,1.122,4.51,3.724,63672.20344,60796.001439
A_OB_2.1999999999999997_1.0_18,COM,1.539829,1.025637,2.336,4.875,1.925,64203.257155,60796.001439
A_OB_2.1999999999999997_1.0_19,COM,1.071627,1.017687,2.439,2.851,4.454,62779.653515,60796.001439
A_OB_2.1999999999999997_1.0_20,COM,0.940341,1.015573,1.793,4.143,4.219,64043.59975,60796.001439
A_OB_2.1999999999999997_1.0_21,COM,0.695421,1.010913,2.516,0.04,1.1,62937.164367,60796.001439
A_OB_2.1999999999999997_1.0_22,COM,0.94138,1.01492,1.48,5.291,4.304,64190.484247,60796.001439
A_OB_2.1999999999999997_1.0_23,COM,1.024851,1.015939,1.094,5.354,3.964,61863.687934,60796.001439
A_OB_2.1999999999999997_1.0_24,COM,0.342858,1.005302,1.93,1.671,5.125,62557.516343,60796.001439
A_OB_2.1999999999999997_1.0_25,COM,0.705532,1.00984,0.909,1.852,4.137,63055.753208,60796.001439
A_OB_2.1999999999999997_1.0_26,COM,0.362638,1.004185,1.44,6.091,3.105,64425.289804,60796.001439
A_OB_2.1999999999999997_1.0_27,COM,0.910498,1.010029,0.396,4.815,6.202,63573.001097,60796.001439
A_OB_2.1999999999999997_1.0_28,COM,0.252484,1.004688,0.475,0.696,2.438,62436.454093,60796.001439
A_OB_2.1999999999999997_1.0_29,COM,0.233427,1.002719,1.968,3.864,4.538,64446.897071,60796.001439
A_OB_2.1999999999999997_1.0_30,COM,0.782101,1.012051,1.989,5.689,2.012,62922.706008,60796.001439
A_OB_2.1999999999999997_1.0_31,COM,0.993389,1.02093,2.975,6.246,1.155,62665.761554,60796.001439
A_OB_2.1999999999999997_1.0_32,COM,1.461445,1.039611,2.292,2.393,3.016,64277.432601,60796.001439
A_OB_2.1999999999999997_1.0_33,COM,0.785872,1.018168,1.64,2.536,5.635,61343.879255,60796.001439
A_OB_2.1999999999999997_1.0_34,COM,0.21674,1.005252,2.695,5.758,0.154,61122.144904,60796.001439
A_OB_2.1999999999999997_1.0_35,COM,0.058495,1.001522,0.736,2.361,0.847,63111.196989,60796.001439
A_OB_2.1999999999999997_1.0_36,COM,0.029853,1.00061,1.863,4.64,1.532,62483.901926,60796.001439
A_OB_2.1999999999999997_1.0_37,COM,0.41893,1.0108,1.377,0.436,4.328,63819.933869,60796.001439
A_OB_2.1999999999999997_1.0_38,COM,0.828532,1.016875,1.272,4.709,1.707,62698.426752,60796.001439
A_OB_2.1999999999999997_1.0_39,COM,0.908983,1.018041,1.422,6.15,0.952,63141.625966,60796.001439
A_OB_2.1999999999999997_1.0_40,COM,0.180671,1.005201,0.974,1.432,3.023,63534.192311,60796.001439
A_OB_2.1999999999999997_1.0_41,COM,1.440944,1.029996,1.888,6.105,4.066,64322.663645,60796.001439
A_OB_2.1999999999999997_1.0_42,COM,0.816906,1.021076,2.739,4.452,3.769,60878.850832,60796.001439
A_OB_2.1999999999999997_1.0_43,COM,1.319099,1.030013,1.123,1.593,2.279,62410.137106,60796.001439
A_OB_2.1999999999999997_1.0_44,COM,0.62761,1.017875,1.763,5.565,1.202,61097.883945,60796.001439
