ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_3.3999999999999995_1.0_0,COM,1.189944,1.001118,0.769,2.26,0.82,62469.935354877234,60980.00158187724
A_M_3.3999999999999995_1.0_1,COM,1.230711,1.001663,2.236,0.469,4.41,62769.81733887724,60980.00158187724
A_M_3.3999999999999995_1.0_2,COM,0.222329,1.000102,2.819,3.787,1.741,63036.75896287724,60980.00158187724
A_M_3.3999999999999995_1.0_3,COM,0.453678,1.000327,2.208,5.107,6.029,60934.38116387724,60980.00158187724
A_M_3.3999999999999995_1.0_4,COM,0.824777,1.000726,2.283,3.969,1.799,63403.288089877235,60980.00158187724
A_M_3.3999999999999995_1.0_5,COM,0.966943,1.000069,2.292,2.464,3.129,63784.248418877236,60980.00158187724
A_M_3.3999999999999995_1.0_6,COM,0.147721,1.000165,1.021,4.491,1.303,61076.57095887724,60980.00158187724
A_M_3.3999999999999995_1.0_7,COM,0.154266,1.00018,1.232,2.251,5.797,62270.90562087724,60980.00158187724
A_M_3.3999999999999995_1.0_8,COM,0.096652,1.000012,1.768,4.403,3.798,61857.22405887724,60980.00158187724
A_M_3.3999999999999995_1.0_9,COM,0.154266,1.00018,1.232,2.251,5.797,62270.90562087724,60980.00158187724
A_M_3.3999999999999995_1.0_10,COM,1.065233,1.0048,1.044,4.638,4.856,64555.928912877236,60980.00158187724
A_M_3.3999999999999995_1.0_11,COM,1.541772,1.007406,1.19,5.425,3.906,63095.69961187724,60980.00158187724
A_M_3.3999999999999995_1.0_12,COM,0.41947,1.001377,1.999,3.164,5.292,61738.41099087724,60980.00158187724
A_M_3.3999999999999995_1.0_13,COM,0.862452,1.001405,2.671,4.971,3.525,62790.88540487724,60980.00158187724
A_M_3.3999999999999995_1.0_14,COM,0.215121,1.000525,0.422,6.216,4.476,63866.25892087724,60980.00158187724
A_M_3.3999999999999995_1.0_15,COM,1.497615,1.004093,0.296,4.81,3.254,61761.341263877235,60980.00158187724
A_M_3.3999999999999995_1.0_16,COM,1.339334,1.002041,1.733,0.062,2.723,62373.39260387724,60980.00158187724
A_M_3.3999999999999995_1.0_17,COM,0.164339,1.000741,0.705,3.269,5.216,63691.69630287724,60980.00158187724
A_M_3.3999999999999995_1.0_18,COM,0.162417,1.000441,2.252,0.375,2.955,61619.75944987724,60980.00158187724
A_M_3.3999999999999995_1.0_19,COM,0.198983,1.000899,0.669,2.459,4.476,62294.59982687724,60980.00158187724
A_M_3.3999999999999995_1.0_20,COM,0.212708,1.000605,0.283,4.421,4.857,62566.50237687724,60980.00158187724
A_M_3.3999999999999995_1.0_21,COM,0.22225,1.000555,1.738,0.927,0.664,64429.40436987724,60980.00158187724
A_M_3.3999999999999995_1.0_22,COM,1.188665,1.002997,1.961,0.332,5.805,61461.76783287724,60980.00158187724
A_M_3.3999999999999995_1.0_23,COM,0.695928,1.00116,1.985,2.691,4.566,61213.10500687724,60980.00158187724
A_M_3.3999999999999995_1.0_24,COM,0.181129,1.000505,0.766,0.7,0.893,61441.37781687724,60980.00158187724
A_M_3.3999999999999995_1.0_25,COM,1.339334,1.002041,1.733,0.062,2.723,62373.39260387724,60980.00158187724
A_M_3.3999999999999995_1.0_26,COM,0.582333,1.00105,2.103,0.882,3.866,63074.89515987724,60980.00158187724
