ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,24.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,22.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,20.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,24.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,19.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,20.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,20.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,23.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,21.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,22.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,22.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,23.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,12.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,24.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,11.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,22.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,25.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,23.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,24.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,20.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,24.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,21.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,11.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,23.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_30,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_31,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_32,24.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_33,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_34,21.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_35,23.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_36,23.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_37,23.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_38,18.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_39,24.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_40,23.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_41,23.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_42,20.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
