ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.5999999999999999_1.0_0,COM,2.083084,1.01833,2.175,0.508,0.335,65117.179167877235,60980.00158187724
A_M_1.5999999999999999_1.0_1,COM,1.437481,1.011702,0.455,3.444,4.704,64183.093779877236,60980.00158187724
A_M_1.5999999999999999_1.0_2,COM,7.868355,1.172089,1.798,1.804,3.646,63296.585331877235,60980.00158187724
A_M_1.5999999999999999_1.0_3,COM,1.242437,1.033945,2.431,5.199,3.025,62560.91274087724,60980.00158187724
A_M_1.5999999999999999_1.0_4,COM,1.029828,1.041913,0.534,0.009,4.936,62915.66011287724,60980.00158187724
A_M_1.5999999999999999_1.0_5,COM,1.541821,1.080437,2.335,5.63,2.791,64256.321751877236,60980.00158187724
A_M_1.5999999999999999_1.0_6,COM,0.556087,1.035577,0.424,0.999,2.487,62986.568011877236,60980.00158187724
A_M_1.5999999999999999_1.0_7,COM,0.003862,1.000285,0.695,2.007,3.215,62458.87421887724,60980.00158187724
A_M_1.5999999999999999_1.0_8,COM,0.443412,1.030443,1.091,5.654,4.52,61726.03790587724,60980.00158187724
A_M_1.5999999999999999_1.0_9,COM,0.08125,1.007155,2.375,5.824,0.697,64497.50889687724,60980.00158187724
A_M_1.5999999999999999_1.0_10,COM,1.30953,1.140729,0.399,1.596,3.712,63214.29003987724,60980.00158187724
A_M_1.5999999999999999_1.0_11,COM,0.847034,1.093859,2.307,4.224,4.469,61930.49122787724,60980.00158187724
A_M_1.5999999999999999_1.0_12,COM,1.963854,1.187761,2.501,0.211,5.047,64445.71530587724,60980.00158187724
A_M_1.5999999999999999_1.0_13,COM,1.197417,1.114721,1.26,1.917,0.017,61989.083700877236,60980.00158187724
A_M_1.5999999999999999_1.0_14,COM,0.034542,1.004225,1.352,5.552,3.72,63512.19636687724,60980.00158187724
A_M_1.5999999999999999_1.0_15,COM,0.875074,1.101854,1.8,2.472,2.935,63926.45071587724,60980.00158187724
A_M_1.5999999999999999_1.0_16,COM,0.517057,1.070318,2.135,6.006,4.453,63383.32441887724,60980.00158187724
