ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.8_1.0_0,COM,1.402769,1.001094,0.74,5.367,4.133,61689.96117,60796.001439
A_OB_2.8_1.0_1,COM,1.073466,1.000248,1.642,0.095,1.26,64047.92904,60796.001439
A_OB_2.8_1.0_2,COM,1.201072,1.001498,0.495,2.733,0.539,61072.60966,60796.001439
A_OB_2.8_1.0_3,COM,0.385575,1.000372,1.256,0.709,3.989,62362.863261,60796.001439
A_OB_2.8_1.0_4,COM,0.135052,1.000072,0.958,0.164,3.541,64128.438491,60796.001439
A_OB_2.8_1.0_5,COM,0.546648,1.000721,0.387,5.831,4.565,60825.623609,60796.001439
A_OB_2.8_1.0_6,COM,1.354096,1.001177,1.399,5.826,1.125,64079.667859,60796.001439
A_OB_2.8_1.0_7,COM,0.497025,1.000675,2.007,2.281,1.505,62777.051713,60796.001439
A_OB_2.8_1.0_8,COM,1.311615,1.001573,1.335,5.79,3.334,63948.908962,60796.001439
A_OB_2.8_1.0_9,COM,0.9064,1.000868,2.426,3.231,3.821,61206.955636,60796.001439
A_OB_2.8_1.0_10,COM,0.385575,1.000372,1.256,0.709,3.989,62362.863261,60796.001439
A_OB_2.8_1.0_11,COM,1.382147,1.000854,0.332,2.316,2.421,63746.546265,60796.001439
A_OB_2.8_1.0_12,COM,0.413583,1.000269,2.879,4.924,2.557,61186.330445,60796.001439
A_OB_2.8_1.0_13,COM,1.464625,1.00089,2.718,5.105,5.583,61069.699973,60796.001439
A_OB_2.8_1.0_14,COM,1.076636,1.004934,1.63,1.22,2.609,61111.682439,60796.001439
A_OB_2.8_1.0_15,COM,1.060986,1.00384,1.195,1.324,1.807,62590.500503,60796.001439
A_OB_2.8_1.0_16,COM,0.12719,1.000568,1.835,0.497,2.008,63873.78383,60796.001439
A_OB_2.8_1.0_17,COM,1.198871,1.004193,1.81,2.197,3.359,60807.349518,60796.001439
A_OB_2.8_1.0_18,COM,1.348679,1.005963,1.572,3.316,4.577,63849.442774,60796.001439
