ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.9999999999999996_1.0_0,COM,0.260006,1.000022,1.376,1.477,4.758,61730.54156187724,60980.00158187724
A_M_2.9999999999999996_1.0_1,COM,0.159877,1.00066,1.079,0.025,2.45,64336.173662877234,60980.00158187724
A_M_2.9999999999999996_1.0_2,COM,1.531881,1.00483,1.965,4.758,4.553,64642.21818587724,60980.00158187724
A_M_2.9999999999999996_1.0_3,COM,1.128249,1.002308,2.86,1.716,0.544,62812.056079877235,60980.00158187724
A_M_2.9999999999999996_1.0_4,COM,0.880622,1.002597,1.245,4.761,0.954,62701.668031877234,60980.00158187724
A_M_2.9999999999999996_1.0_5,COM,0.027112,1.000049,1.646,0.591,3.025,63226.491602877235,60980.00158187724
A_M_2.9999999999999996_1.0_6,COM,0.579535,1.001216,1.622,0.407,4.174,62998.503335877234,60980.00158187724
A_M_2.9999999999999996_1.0_7,COM,0.708134,1.003263,2.212,3.478,6.051,62358.81655987724,60980.00158187724
A_M_2.9999999999999996_1.0_8,COM,0.144714,1.000787,2.764,5.377,1.662,62289.43212587724,60980.00158187724
A_M_2.9999999999999996_1.0_9,COM,1.072384,1.011146,1.873,0.727,1.108,62215.35504487724,60980.00158187724
A_M_2.9999999999999996_1.0_10,COM,0.059396,1.000383,1.939,5.162,4.809,61093.375970877234,60980.00158187724
A_M_2.9999999999999996_1.0_11,COM,0.794721,1.007071,0.769,4.731,0.901,62735.08642087724,60980.00158187724
A_M_2.9999999999999996_1.0_12,COM,0.771032,1.005522,0.267,5.329,3.193,64546.973977877235,60980.00158187724
A_M_2.9999999999999996_1.0_13,COM,0.234136,1.003042,1.541,0.846,4.845,61898.97459287724,60980.00158187724
A_M_2.9999999999999996_1.0_14,COM,0.496262,1.009095,1.917,1.527,0.413,62778.637708877235,60980.00158187724
A_M_2.9999999999999996_1.0_15,COM,0.015445,1.000289,2.058,1.142,3.959,61418.042433877235,60980.00158187724
A_M_2.9999999999999996_1.0_16,COM,0.831451,1.012532,0.985,6.212,5.094,64578.33927387724,60980.00158187724
A_M_2.9999999999999996_1.0_17,COM,0.897238,1.015433,2.302,4.243,5.835,62239.429039877235,60980.00158187724
A_M_2.9999999999999996_1.0_18,COM,0.533796,1.00674,0.984,1.397,4.961,61712.92028187724,60980.00158187724
A_M_2.9999999999999996_1.0_19,COM,0.229237,1.00405,2.586,4.129,3.772,62913.44534387724,60980.00158187724
A_M_2.9999999999999996_1.0_20,COM,1.119077,1.018564,0.429,0.856,6.252,62708.93687987724,60980.00158187724
A_M_2.9999999999999996_1.0_21,COM,0.105545,1.001598,1.898,2.751,1.239,62051.30944787724,60980.00158187724
A_M_2.9999999999999996_1.0_22,COM,0.651312,1.008895,2.368,3.298,1.562,62202.89194687724,60980.00158187724
A_M_2.9999999999999996_1.0_23,COM,1.412503,1.016159,0.775,6.218,1.733,61913.06411487724,60980.00158187724
A_M_2.9999999999999996_1.0_24,COM,1.244225,1.022682,0.321,5.528,0.446,61780.851148877235,60980.00158187724
A_M_2.9999999999999996_1.0_25,COM,0.105545,1.001598,1.898,2.751,1.239,62051.30944787724,60980.00158187724
A_M_2.9999999999999996_1.0_26,COM,1.505732,1.039321,1.959,1.819,4.079,63967.871506877236,60980.00158187724
A_M_2.9999999999999996_1.0_27,COM,0.154316,1.003224,0.994,1.156,3.978,62267.564333877235,60980.00158187724
A_M_2.9999999999999996_1.0_28,COM,1.251163,1.027321,0.787,6.217,5.33,63837.08727587724,60980.00158187724
A_M_2.9999999999999996_1.0_29,COM,0.83796,1.02249,1.849,5.8,1.498,64612.803544877235,60980.00158187724
A_M_2.9999999999999996_1.0_30,COM,1.228059,1.026567,1.129,6.052,4.459,63971.606157877235,60980.00158187724
A_M_2.9999999999999996_1.0_31,COM,0.212116,1.004923,0.937,3.414,2.671,63575.87762087724,60980.00158187724
A_M_2.9999999999999996_1.0_32,COM,0.487224,1.009869,2.18,2.556,3.158,62318.359060877236,60980.00158187724
A_M_2.9999999999999996_1.0_33,COM,0.293411,1.006987,1.67,5.157,6.216,61288.651590877234,60980.00158187724
A_M_2.9999999999999996_1.0_34,COM,0.212116,1.004923,0.937,3.414,2.671,63575.87762087724,60980.00158187724
A_M_2.9999999999999996_1.0_35,COM,0.019955,1.000405,2.033,1.756,2.922,63715.529689877236,60980.00158187724
A_M_2.9999999999999996_1.0_36,COM,0.238421,1.005653,2.775,4.951,4.666,61947.29044487724,60980.00158187724
A_M_2.9999999999999996_1.0_37,COM,0.893805,1.018429,0.82,2.927,1.071,62188.13369787724,60980.00158187724
A_M_2.9999999999999996_1.0_38,COM,0.827945,1.020849,1.339,4.958,0.673,63708.232744877234,60980.00158187724
A_M_2.9999999999999996_1.0_39,COM,0.925831,1.026434,1.512,3.75,3.592,61543.739865877236,60980.00158187724
A_M_2.9999999999999996_1.0_40,COM,0.554189,1.012264,2.344,3.583,4.608,64580.31091187724,60980.00158187724
A_M_2.9999999999999996_1.0_41,COM,0.921977,1.023614,2.547,1.585,3.845,61164.973116877234,60980.00158187724
A_M_2.9999999999999996_1.0_42,COM,0.058747,1.001314,0.914,2.899,2.208,63850.629156877236,60980.00158187724
A_M_2.9999999999999996_1.0_43,COM,1.090674,1.021345,1.527,4.698,0.33,63549.285038877235,60980.00158187724
A_M_2.9999999999999996_1.0_44,COM,0.816122,1.016638,0.574,4.498,0.154,62280.308722877235,60980.00158187724
A_M_2.9999999999999996_1.0_45,COM,0.857898,1.017115,1.301,6.002,3.975,62932.93367687724,60980.00158187724
A_M_2.9999999999999996_1.0_46,COM,1.196371,1.030151,2.244,2.484,5.002,62427.290565877236,60980.00158187724
A_M_2.9999999999999996_1.0_47,COM,0.925831,1.026434,1.512,3.75,3.592,61543.739865877236,60980.00158187724
A_M_2.9999999999999996_1.0_48,COM,0.534271,1.014691,1.706,0.898,3.692,63282.76579487724,60980.00158187724
A_M_2.9999999999999996_1.0_49,COM,0.087191,1.001693,1.297,2.395,3.223,61235.94485087724,60980.00158187724
A_M_2.9999999999999996_1.0_50,COM,0.503812,1.009698,0.766,0.339,5.055,60962.772576877236,60980.00158187724
A_M_2.9999999999999996_1.0_51,COM,0.185584,1.005062,1.764,3.309,0.636,64336.35881687724,60980.00158187724
A_M_2.9999999999999996_1.0_52,COM,0.036709,1.000884,1.04,3.309,2.367,62676.204999877235,60980.00158187724
A_M_2.9999999999999996_1.0_53,COM,0.392033,1.007501,0.379,1.197,0.88,62743.940189877234,60980.00158187724
A_M_2.9999999999999996_1.0_54,COM,0.746702,1.017937,1.912,4.37,4.58,61716.207085877235,60980.00158187724
A_M_2.9999999999999996_1.0_55,COM,0.702343,1.020258,1.887,3.989,6.169,60957.701691877235,60980.00158187724
A_M_2.9999999999999996_1.0_56,COM,0.623208,1.017774,2.027,2.466,5.576,62745.33046387724,60980.00158187724
A_M_2.9999999999999996_1.0_57,COM,1.350178,1.031817,0.781,5.298,3.331,63520.49259987724,60980.00158187724
A_M_2.9999999999999996_1.0_58,COM,0.740765,1.01796,1.106,2.983,5.587,63430.89369187724,60980.00158187724
A_M_2.9999999999999996_1.0_59,COM,1.170554,1.029067,1.373,0.437,4.387,63147.622364877236,60980.00158187724
A_M_2.9999999999999996_1.0_60,COM,1.175404,1.041476,1.824,6.225,0.537,63468.98088987724,60980.00158187724
A_M_2.9999999999999996_1.0_61,COM,0.487424,1.019484,0.872,4.657,3.946,61910.17479987724,60980.00158187724
A_M_2.9999999999999996_1.0_62,COM,1.016421,1.033578,1.32,2.111,4.727,62279.717122877235,60980.00158187724
A_M_2.9999999999999996_1.0_63,COM,1.329898,1.046859,1.461,3.667,5.065,63122.32520187724,60980.00158187724
A_M_2.9999999999999996_1.0_64,COM,0.225213,1.008811,0.935,0.469,2.379,62651.67947787724,60980.00158187724
A_M_2.9999999999999996_1.0_65,COM,0.057762,1.002299,1.283,0.546,4.152,63295.23691187724,60980.00158187724
A_M_2.9999999999999996_1.0_66,COM,1.323261,1.045761,0.855,4.082,0.68,63340.13911187724,60980.00158187724
A_M_2.9999999999999996_1.0_67,COM,1.551962,1.058174,1.588,0.957,5.014,64100.08007987724,60980.00158187724
A_M_2.9999999999999996_1.0_68,COM,0.243304,1.008435,1.038,2.285,6.107,64164.91665187724,60980.00158187724
A_M_2.9999999999999996_1.0_69,COM,0.836811,1.024796,3.02,2.074,5.579,64008.95045687724,60980.00158187724
A_M_2.9999999999999996_1.0_70,COM,1.406413,1.043975,1.444,2.75,4.026,64501.769650877235,60980.00158187724
A_M_2.9999999999999996_1.0_71,COM,0.784363,1.027064,1.434,4.351,4.316,63083.386460877235,60980.00158187724
A_M_2.9999999999999996_1.0_72,COM,0.35268,1.011073,1.475,0.203,3.198,63496.065537877235,60980.00158187724
A_M_2.9999999999999996_1.0_73,COM,1.258717,1.047877,0.685,4.161,6.106,61225.44314587724,60980.00158187724
A_M_2.9999999999999996_1.0_74,COM,0.056309,1.001894,2.231,5.867,0.285,62008.84658687724,60980.00158187724
A_M_2.9999999999999996_1.0_75,COM,0.800405,1.03161,0.877,2.169,3.476,62511.782995877234,60980.00158187724
A_M_2.9999999999999996_1.0_76,COM,0.21069,1.007896,1.266,3.273,2.69,63509.377717877236,60980.00158187724
A_M_2.9999999999999996_1.0_77,COM,0.274121,1.010893,1.412,4.395,1.586,61712.71597287724,60980.00158187724
A_M_2.9999999999999996_1.0_78,COM,1.037491,1.039835,0.835,1.08,4.572,60978.568888877235,60980.00158187724
A_M_2.9999999999999996_1.0_79,COM,1.068062,1.040579,1.958,3.212,4.265,62457.400084877234,60980.00158187724
A_M_2.9999999999999996_1.0_80,COM,0.072179,1.002919,2.333,1.525,4.829,61784.79796987724,60980.00158187724
A_M_2.9999999999999996_1.0_81,COM,0.991827,1.037202,2.359,3.23,3.022,63119.14639787724,60980.00158187724
A_M_2.9999999999999996_1.0_82,COM,0.422584,1.013617,1.811,4.994,0.557,63589.42671287724,60980.00158187724
A_M_2.9999999999999996_1.0_83,COM,0.071852,1.002861,1.934,0.281,3.428,62826.83010287724,60980.00158187724
A_M_2.9999999999999996_1.0_84,COM,0.312456,1.010746,2.476,3.604,5.216,64653.79115587724,60980.00158187724
A_M_2.9999999999999996_1.0_85,COM,1.616719,1.052226,1.631,2.234,5.435,60943.78561587724,60980.00158187724
A_M_2.9999999999999996_1.0_86,COM,1.245954,1.043753,2.786,1.784,4.675,61165.03029587724,60980.00158187724
A_M_2.9999999999999996_1.0_87,COM,0.125491,1.003792,0.516,5.189,5.804,64457.84191687724,60980.00158187724
A_M_2.9999999999999996_1.0_88,COM,0.5778,1.031064,1.099,0.578,5.83,61992.54760487724,60980.00158187724
